"","package","month","total"
"813","BAYSTAR",2018-03-01,580
"814","BAYSTAR",2018-04-01,818
"815","BAYSTAR",2018-05-01,694
"816","BAYSTAR",2018-06-01,884
"817","BAYSTAR",2018-07-01,598
"818","BAYSTAR",2018-08-01,482
"819","BAYSTAR",2018-09-01,1224
"820","BAYSTAR",2018-10-01,1022
"821","BAYSTAR",2018-11-01,1002
"822","BAYSTAR",2018-12-01,818
"823","BAYSTAR",2019-01-01,1056
"824","BAYSTAR",2019-02-01,1072
"825","BAYSTAR",2019-03-01,1380
"826","BAYSTAR",2019-04-01,1244
"827","BAYSTAR",2019-05-01,2002
"828","BAYSTAR",2019-06-01,934
"829","BAYSTAR",2019-07-01,1530
"830","BAYSTAR",2019-08-01,332
"831","bentcableAR",2012-10-01,15
"832","bentcableAR",2012-11-01,94
"833","bentcableAR",2012-12-01,114
"834","bentcableAR",2013-01-01,147
"835","bentcableAR",2013-02-01,165
"836","bentcableAR",2013-03-01,216
"837","bentcableAR",2013-04-01,242
"838","bentcableAR",2013-05-01,203
"839","bentcableAR",2013-06-01,212
"840","bentcableAR",2013-07-01,215
"841","bentcableAR",2013-08-01,243
"842","bentcableAR",2013-09-01,319
"843","bentcableAR",2013-10-01,222
"844","bentcableAR",2013-11-01,245
"845","bentcableAR",2013-12-01,206
"846","bentcableAR",2014-01-01,295
"847","bentcableAR",2014-02-01,318
"848","bentcableAR",2014-03-01,345
"849","bentcableAR",2014-04-01,374
"850","bentcableAR",2014-05-01,277
"851","bentcableAR",2014-06-01,274
"852","bentcableAR",2014-07-01,287
"853","bentcableAR",2014-08-01,465
"854","bentcableAR",2014-09-01,359
"855","bentcableAR",2014-10-01,382
"856","bentcableAR",2014-11-01,424
"857","bentcableAR",2014-12-01,314
"858","bentcableAR",2015-01-01,505
"859","bentcableAR",2015-02-01,382
"860","bentcableAR",2015-03-01,283
"861","bentcableAR",2015-04-01,555
"862","bentcableAR",2015-05-01,467
"863","bentcableAR",2015-06-01,433
"864","bentcableAR",2015-07-01,399
"865","bentcableAR",2015-08-01,475
"866","bentcableAR",2015-09-01,505
"867","bentcableAR",2015-10-01,482
"868","bentcableAR",2015-11-01,447
"869","bentcableAR",2015-12-01,413
"870","bentcableAR",2016-01-01,430
"871","bentcableAR",2016-02-01,351
"872","bentcableAR",2016-03-01,330
"873","bentcableAR",2016-04-01,290
"874","bentcableAR",2016-05-01,282
"875","bentcableAR",2016-06-01,251
"876","bentcableAR",2016-07-01,311
"877","bentcableAR",2016-08-01,196
"878","bentcableAR",2016-09-01,252
"879","bentcableAR",2016-10-01,292
"880","bentcableAR",2016-11-01,331
"881","bentcableAR",2016-12-01,264
"882","bentcableAR",2017-01-01,292
"883","bentcableAR",2017-02-01,223
"884","bentcableAR",2017-03-01,246
"885","bentcableAR",2017-04-01,472
"886","bentcableAR",2017-05-01,309
"887","bentcableAR",2017-06-01,230
"888","bentcableAR",2017-07-01,359
"889","bentcableAR",2017-08-01,256
"890","bentcableAR",2017-09-01,289
"891","bentcableAR",2017-10-01,282
"892","bentcableAR",2017-11-01,266
"893","bentcableAR",2017-12-01,158
"894","bentcableAR",2018-01-01,245
"895","bentcableAR",2018-02-01,177
"896","bentcableAR",2018-03-01,222
"897","bentcableAR",2018-04-01,344
"898","bentcableAR",2018-05-01,284
"899","bentcableAR",2018-06-01,228
"900","bentcableAR",2018-07-01,218
"901","bentcableAR",2018-08-01,181
"902","bentcableAR",2018-09-01,524
"903","bentcableAR",2018-10-01,436
"904","bentcableAR",2018-11-01,432
"905","bentcableAR",2018-12-01,351
"906","bentcableAR",2019-01-01,471
"907","bentcableAR",2019-02-01,458
"908","bentcableAR",2019-03-01,624
"909","bentcableAR",2019-04-01,539
"910","bentcableAR",2019-05-01,942
"911","bentcableAR",2019-06-01,420
"912","bentcableAR",2019-07-01,705
"913","bentcableAR",2019-08-01,154
"914","BETS",2012-10-01,0
"915","BETS",2012-11-01,0
"916","BETS",2012-12-01,0
"917","BETS",2013-01-01,0
"918","BETS",2013-02-01,0
"919","BETS",2013-03-01,0
"920","BETS",2013-04-01,0
"921","BETS",2013-05-01,0
"922","BETS",2013-06-01,0
"923","BETS",2013-07-01,0
"924","BETS",2013-08-01,0
"925","BETS",2013-09-01,0
"926","BETS",2013-10-01,0
"927","BETS",2013-11-01,0
"928","BETS",2013-12-01,0
"929","BETS",2014-01-01,0
"930","BETS",2014-02-01,0
"931","BETS",2014-03-01,0
"932","BETS",2014-04-01,0
"933","BETS",2014-05-01,0
"934","BETS",2014-06-01,0
"935","BETS",2014-07-01,0
"936","BETS",2014-08-01,0
"937","BETS",2014-09-01,0
"938","BETS",2014-10-01,0
"939","BETS",2014-11-01,0
"940","BETS",2014-12-01,0
"941","BETS",2015-01-01,0
"942","BETS",2015-02-01,0
"943","BETS",2015-03-01,0
"944","BETS",2015-04-01,0
"945","BETS",2015-05-01,0
"946","BETS",2015-06-01,0
"947","BETS",2015-07-01,0
"948","BETS",2015-08-01,0
"949","BETS",2015-09-01,0
"950","BETS",2015-10-01,0
"951","BETS",2015-11-01,0
"952","BETS",2015-12-01,0
"953","BETS",2016-01-01,0
"954","BETS",2016-02-01,0
"955","BETS",2016-03-01,0
"956","BETS",2016-04-01,0
"957","BETS",2016-05-01,0
"958","BETS",2016-06-01,0
"959","BETS",2016-07-01,0
"960","BETS",2016-08-01,0
"961","BETS",2016-09-01,0
"962","BETS",2016-10-01,0
"963","BETS",2016-11-01,0
"964","BETS",2016-12-01,458
"965","BETS",2017-01-01,533
"966","BETS",2017-02-01,382
"967","BETS",2017-03-01,521
"968","BETS",2017-04-01,1491
"969","BETS",2017-05-01,894
"970","BETS",2017-06-01,466
"971","BETS",2017-07-01,1778
"972","BETS",2017-08-01,2176
"973","BETS",2017-09-01,721
"974","BETS",2017-10-01,2152
"975","BETS",2017-11-01,614
"976","BETS",2017-12-01,307
"977","BETS",2018-01-01,340
"978","BETS",2018-02-01,334
"979","BETS",2018-03-01,390
"980","BETS",2018-04-01,1258
"981","BETS",2018-05-01,1920
"982","BETS",2018-06-01,4081
"983","BETS",2018-07-01,655
"984","BETS",2018-08-01,562
"985","BETS",2018-09-01,2824
"986","BETS",2018-10-01,1160
"987","BETS",2018-11-01,1005
"988","BETS",2018-12-01,833
"989","BETS",2019-01-01,960
"990","BETS",2019-02-01,812
"991","BETS",2019-03-01,943
"992","BETS",2019-04-01,998
"993","BETS",2019-05-01,1389
"994","BETS",2019-06-01,756
"995","BETS",2019-07-01,990
"996","BETS",2019-08-01,414
"997","bfast",2012-10-01,25
"998","bfast",2012-11-01,99
"999","bfast",2012-12-01,105
"1000","bfast",2013-01-01,183
"1001","bfast",2013-02-01,192
"1002","bfast",2013-03-01,326
"1003","bfast",2013-04-01,379
"1004","bfast",2013-05-01,290
"1005","bfast",2013-06-01,284
"1006","bfast",2013-07-01,276
"1007","bfast",2013-08-01,270
"1008","bfast",2013-09-01,360
"1009","bfast",2013-10-01,298
"1010","bfast",2013-11-01,328
"1011","bfast",2013-12-01,279
"1012","bfast",2014-01-01,374
"1013","bfast",2014-02-01,394
"1014","bfast",2014-03-01,426
"1015","bfast",2014-04-01,472
"1016","bfast",2014-05-01,323
"1017","bfast",2014-06-01,356
"1018","bfast",2014-07-01,392
"1019","bfast",2014-08-01,647
"1020","bfast",2014-09-01,622
"1021","bfast",2014-10-01,552
"1022","bfast",2014-11-01,595
"1023","bfast",2014-12-01,456
"1024","bfast",2015-01-01,693
"1025","bfast",2015-02-01,542
"1026","bfast",2015-03-01,764
"1027","bfast",2015-04-01,843
"1028","bfast",2015-05-01,673
"1029","bfast",2015-06-01,605
"1030","bfast",2015-07-01,511
"1031","bfast",2015-08-01,543
"1032","bfast",2015-09-01,599
"1033","bfast",2015-10-01,633
"1034","bfast",2015-11-01,558
"1035","bfast",2015-12-01,522
"1036","bfast",2016-01-01,581
"1037","bfast",2016-02-01,527
"1038","bfast",2016-03-01,536
"1039","bfast",2016-04-01,530
"1040","bfast",2016-05-01,507
"1041","bfast",2016-06-01,561
"1042","bfast",2016-07-01,574
"1043","bfast",2016-08-01,391
"1044","bfast",2016-09-01,549
"1045","bfast",2016-10-01,582
"1046","bfast",2016-11-01,590
"1047","bfast",2016-12-01,492
"1048","bfast",2017-01-01,496
"1049","bfast",2017-02-01,533
"1050","bfast",2017-03-01,613
"1051","bfast",2017-04-01,879
"1052","bfast",2017-05-01,562
"1053","bfast",2017-06-01,500
"1054","bfast",2017-07-01,604
"1055","bfast",2017-08-01,471
"1056","bfast",2017-09-01,570
"1057","bfast",2017-10-01,500
"1058","bfast",2017-11-01,546
"1059","bfast",2017-12-01,337
"1060","bfast",2018-01-01,504
"1061","bfast",2018-02-01,352
"1062","bfast",2018-03-01,571
"1063","bfast",2018-04-01,868
"1064","bfast",2018-05-01,640
"1065","bfast",2018-06-01,472
"1066","bfast",2018-07-01,479
"1067","bfast",2018-08-01,449
"1068","bfast",2018-09-01,783
"1069","bfast",2018-10-01,779
"1070","bfast",2018-11-01,916
"1071","bfast",2018-12-01,722
"1072","bfast",2019-01-01,901
"1073","bfast",2019-02-01,883
"1074","bfast",2019-03-01,1138
"1075","bfast",2019-04-01,968
"1076","bfast",2019-05-01,1498
"1077","bfast",2019-06-01,891
"1078","bfast",2019-07-01,1113
"1079","bfast",2019-08-01,296
"1080","bigtime",2012-10-01,0
"1081","bigtime",2012-11-01,0
"1082","bigtime",2012-12-01,0
"1083","bigtime",2013-01-01,0
"1084","bigtime",2013-02-01,0
"1085","bigtime",2013-03-01,0
"1086","bigtime",2013-04-01,0
"1087","bigtime",2013-05-01,0
"1088","bigtime",2013-06-01,0
"1089","bigtime",2013-07-01,0
"1090","bigtime",2013-08-01,0
"1091","bigtime",2013-09-01,0
"1092","bigtime",2013-10-01,0
"1093","bigtime",2013-11-01,0
"1094","bigtime",2013-12-01,0
"1095","bigtime",2014-01-01,0
"1096","bigtime",2014-02-01,0
"1097","bigtime",2014-03-01,0
"1098","bigtime",2014-04-01,0
"1099","bigtime",2014-05-01,0
"1100","bigtime",2014-06-01,0
"1101","bigtime",2014-07-01,0
"1102","bigtime",2014-08-01,0
"1103","bigtime",2014-09-01,0
"1104","bigtime",2014-10-01,0
"1105","bigtime",2014-11-01,0
"1106","bigtime",2014-12-01,0
"1107","bigtime",2015-01-01,0
"1108","bigtime",2015-02-01,0
"1109","bigtime",2015-03-01,0
"1110","bigtime",2015-04-01,0
"1111","bigtime",2015-05-01,0
"1112","bigtime",2015-06-01,0
"1113","bigtime",2015-07-01,0
"1114","bigtime",2015-08-01,0
"1115","bigtime",2015-09-01,0
"1116","bigtime",2015-10-01,0
"1117","bigtime",2015-11-01,0
"1118","bigtime",2015-12-01,0
"1119","bigtime",2016-01-01,0
"1120","bigtime",2016-02-01,0
"1121","bigtime",2016-03-01,0
"1122","bigtime",2016-04-01,0
"1123","bigtime",2016-05-01,0
"1124","bigtime",2016-06-01,0
"1125","bigtime",2016-07-01,0
"1126","bigtime",2016-08-01,0
"1127","bigtime",2016-09-01,0
"1128","bigtime",2016-10-01,0
"1129","bigtime",2016-11-01,0
"1130","bigtime",2016-12-01,0
"1131","bigtime",2017-01-01,0
"1132","bigtime",2017-02-01,0
"1133","bigtime",2017-03-01,0
"1134","bigtime",2017-04-01,0
"1135","bigtime",2017-05-01,0
"1136","bigtime",2017-06-01,0
"1137","bigtime",2017-07-01,0
"1138","bigtime",2017-08-01,0
"1139","bigtime",2017-09-01,0
"1140","bigtime",2017-10-01,0
"1141","bigtime",2017-11-01,308
"1142","bigtime",2017-12-01,144
"1143","bigtime",2018-01-01,238
"1144","bigtime",2018-02-01,155
"1145","bigtime",2018-03-01,188
"1146","bigtime",2018-04-01,310
"1147","bigtime",2018-05-01,274
"1148","bigtime",2018-06-01,225
"1149","bigtime",2018-07-01,223
"1150","bigtime",2018-08-01,182
"1151","bigtime",2018-09-01,446
"1152","bigtime",2018-10-01,387
"1153","bigtime",2018-11-01,380
"1154","bigtime",2018-12-01,303
"1155","bigtime",2019-01-01,408
"1156","bigtime",2019-02-01,394
"1157","bigtime",2019-03-01,499
"1158","bigtime",2019-04-01,470
"1159","bigtime",2019-05-01,641
"1160","bigtime",2019-06-01,313
"1161","bigtime",2019-07-01,550
"1162","bigtime",2019-08-01,116
"1163","BigVAR",2012-10-01,0
"1164","BigVAR",2012-11-01,0
"1165","BigVAR",2012-12-01,0
"1166","BigVAR",2013-01-01,0
"1167","BigVAR",2013-02-01,0
"1168","BigVAR",2013-03-01,0
"1169","BigVAR",2013-04-01,0
"1170","BigVAR",2013-05-01,0
"1171","BigVAR",2013-06-01,0
"1172","BigVAR",2013-07-01,0
"1173","BigVAR",2013-08-01,0
"1174","BigVAR",2013-09-01,0
"1175","BigVAR",2013-10-01,0
"1176","BigVAR",2013-11-01,0
"1177","BigVAR",2013-12-01,0
"1178","BigVAR",2014-01-01,0
"1179","BigVAR",2014-02-01,0
"1180","BigVAR",2014-03-01,0
"1181","BigVAR",2014-04-01,0
"1182","BigVAR",2014-05-01,0
"1183","BigVAR",2014-06-01,0
"1184","BigVAR",2014-07-01,0
"1185","BigVAR",2014-08-01,0
"1186","BigVAR",2014-09-01,0
"1187","BigVAR",2014-10-01,0
"1188","BigVAR",2014-11-01,0
"1189","BigVAR",2014-12-01,0
"1190","BigVAR",2015-01-01,0
"1191","BigVAR",2015-02-01,0
"1192","BigVAR",2015-03-01,0
"1193","BigVAR",2015-04-01,0
"1194","BigVAR",2015-05-01,0
"1195","BigVAR",2015-06-01,0
"1196","BigVAR",2015-07-01,0
"1197","BigVAR",2015-08-01,0
"1198","BigVAR",2015-09-01,0
"1199","BigVAR",2015-10-01,0
"1200","BigVAR",2015-11-01,0
"1201","BigVAR",2015-12-01,0
"1202","BigVAR",2016-01-01,0
"1203","BigVAR",2016-02-01,0
"1204","BigVAR",2016-03-01,0
"1205","BigVAR",2016-04-01,0
"1206","BigVAR",2016-05-01,139
"1207","BigVAR",2016-06-01,170
"1208","BigVAR",2016-07-01,216
"1209","BigVAR",2016-08-01,172
"1210","BigVAR",2016-09-01,273
"1211","BigVAR",2016-10-01,280
"1212","BigVAR",2016-11-01,306
"1213","BigVAR",2016-12-01,254
"1214","BigVAR",2017-01-01,306
"1215","BigVAR",2017-02-01,238
"1216","BigVAR",2017-03-01,297
"1217","BigVAR",2017-04-01,1025
"1218","BigVAR",2017-05-01,395
"1219","BigVAR",2017-06-01,321
"1220","BigVAR",2017-07-01,355
"1221","BigVAR",2017-08-01,323
"1222","BigVAR",2017-09-01,325
"1223","BigVAR",2017-10-01,356
"1224","BigVAR",2017-11-01,329
"1225","BigVAR",2017-12-01,214
"1226","BigVAR",2018-01-01,307
"1227","BigVAR",2018-02-01,216
"1228","BigVAR",2018-03-01,257
"1229","BigVAR",2018-04-01,410
"1230","BigVAR",2018-05-01,328
"1231","BigVAR",2018-06-01,416
"1232","BigVAR",2018-07-01,917
"1233","BigVAR",2018-08-01,365
"1234","BigVAR",2018-09-01,632
"1235","BigVAR",2018-10-01,556
"1236","BigVAR",2018-11-01,526
"1237","BigVAR",2018-12-01,421
"1238","BigVAR",2019-01-01,1427
"1239","BigVAR",2019-02-01,625
"1240","BigVAR",2019-03-01,753
"1241","BigVAR",2019-04-01,668
"1242","BigVAR",2019-05-01,850
"1243","BigVAR",2019-06-01,436
"1244","BigVAR",2019-07-01,679
"1245","BigVAR",2019-08-01,153
"1246","biwavelet",2012-10-01,10
"1247","biwavelet",2012-11-01,95
"1248","biwavelet",2012-12-01,111
"1249","biwavelet",2013-01-01,201
"1250","biwavelet",2013-02-01,182
"1251","biwavelet",2013-03-01,236
"1252","biwavelet",2013-04-01,308
"1253","biwavelet",2013-05-01,319
"1254","biwavelet",2013-06-01,262
"1255","biwavelet",2013-07-01,325
"1256","biwavelet",2013-08-01,253
"1257","biwavelet",2013-09-01,322
"1258","biwavelet",2013-10-01,302
"1259","biwavelet",2013-11-01,313
"1260","biwavelet",2013-12-01,240
"1261","biwavelet",2014-01-01,322
"1262","biwavelet",2014-02-01,344
"1263","biwavelet",2014-03-01,450
"1264","biwavelet",2014-04-01,600
"1265","biwavelet",2014-05-01,388
"1266","biwavelet",2014-06-01,355
"1267","biwavelet",2014-07-01,371
"1268","biwavelet",2014-08-01,487
"1269","biwavelet",2014-09-01,439
"1270","biwavelet",2014-10-01,451
"1271","biwavelet",2014-11-01,862
"1272","biwavelet",2014-12-01,497
"1273","biwavelet",2015-01-01,629
"1274","biwavelet",2015-02-01,535
"1275","biwavelet",2015-03-01,657
"1276","biwavelet",2015-04-01,714
"1277","biwavelet",2015-05-01,775
"1278","biwavelet",2015-06-01,640
"1279","biwavelet",2015-07-01,493
"1280","biwavelet",2015-08-01,526
"1281","biwavelet",2015-09-01,573
"1282","biwavelet",2015-10-01,578
"1283","biwavelet",2015-11-01,527
"1284","biwavelet",2015-12-01,477
"1285","biwavelet",2016-01-01,514
"1286","biwavelet",2016-02-01,431
"1287","biwavelet",2016-03-01,456
"1288","biwavelet",2016-04-01,384
"1289","biwavelet",2016-05-01,1087
"1290","biwavelet",2016-06-01,663
"1291","biwavelet",2016-07-01,562
"1292","biwavelet",2016-08-01,560
"1293","biwavelet",2016-09-01,747
"1294","biwavelet",2016-10-01,582
"1295","biwavelet",2016-11-01,659
"1296","biwavelet",2016-12-01,575
"1297","biwavelet",2017-01-01,580
"1298","biwavelet",2017-02-01,698
"1299","biwavelet",2017-03-01,550
"1300","biwavelet",2017-04-01,742
"1301","biwavelet",2017-05-01,588
"1302","biwavelet",2017-06-01,391
"1303","biwavelet",2017-07-01,503
"1304","biwavelet",2017-08-01,439
"1305","biwavelet",2017-09-01,425
"1306","biwavelet",2017-10-01,466
"1307","biwavelet",2017-11-01,516
"1308","biwavelet",2017-12-01,284
"1309","biwavelet",2018-01-01,375
"1310","biwavelet",2018-02-01,77
"1311","biwavelet",2018-03-01,32
"1312","biwavelet",2018-04-01,13
"1313","biwavelet",2018-05-01,2049
"1314","biwavelet",2018-06-01,436
"1315","biwavelet",2018-07-01,364
"1316","biwavelet",2018-08-01,260
"1317","biwavelet",2018-09-01,629
"1318","biwavelet",2018-10-01,696
"1319","biwavelet",2018-11-01,677
"1320","biwavelet",2018-12-01,615
"1321","biwavelet",2019-01-01,634
"1322","biwavelet",2019-02-01,599
"1323","biwavelet",2019-03-01,815
"1324","biwavelet",2019-04-01,813
"1325","biwavelet",2019-05-01,1289
"1326","biwavelet",2019-06-01,663
"1327","biwavelet",2019-07-01,963
"1328","biwavelet",2019-08-01,785
"1329","BNPTSclust",2012-10-01,0
"1330","BNPTSclust",2012-11-01,0
"1331","BNPTSclust",2012-12-01,0
"1332","BNPTSclust",2013-01-01,0
"1333","BNPTSclust",2013-02-01,0
"1334","BNPTSclust",2013-03-01,0
"1335","BNPTSclust",2013-04-01,0
"1336","BNPTSclust",2013-05-01,0
"1337","BNPTSclust",2013-06-01,0
"1338","BNPTSclust",2013-07-01,0
"1339","BNPTSclust",2013-08-01,0
"1340","BNPTSclust",2013-09-01,0
"1341","BNPTSclust",2013-10-01,0
"1342","BNPTSclust",2013-11-01,0
"1343","BNPTSclust",2013-12-01,0
"1344","BNPTSclust",2014-01-01,0
"1345","BNPTSclust",2014-02-01,0
"1346","BNPTSclust",2014-03-01,0
"1347","BNPTSclust",2014-04-01,0
"1348","BNPTSclust",2014-05-01,0
"1349","BNPTSclust",2014-06-01,0
"1350","BNPTSclust",2014-07-01,0
"1351","BNPTSclust",2014-08-01,0
"1352","BNPTSclust",2014-09-01,0
"1353","BNPTSclust",2014-10-01,0
"1354","BNPTSclust",2014-11-01,0
"1355","BNPTSclust",2014-12-01,0
"1356","BNPTSclust",2015-01-01,142
"1357","BNPTSclust",2015-02-01,214
"1358","BNPTSclust",2015-03-01,306
"1359","BNPTSclust",2015-04-01,499
"1360","BNPTSclust",2015-05-01,375
"1361","BNPTSclust",2015-06-01,382
"1362","BNPTSclust",2015-07-01,293
"1363","BNPTSclust",2015-08-01,307
"1364","BNPTSclust",2015-09-01,419
"1365","BNPTSclust",2015-10-01,403
"1366","BNPTSclust",2015-11-01,368
"1367","BNPTSclust",2015-12-01,353
"1368","BNPTSclust",2016-01-01,384
"1369","BNPTSclust",2016-02-01,339
"1370","BNPTSclust",2016-03-01,300
"1371","BNPTSclust",2016-04-01,268
"1372","BNPTSclust",2016-05-01,281
"1373","BNPTSclust",2016-06-01,231
"1374","BNPTSclust",2016-07-01,293
"1375","BNPTSclust",2016-08-01,176
"1376","BNPTSclust",2016-09-01,228
"1377","BNPTSclust",2016-10-01,268
"1378","BNPTSclust",2016-11-01,292
"1379","BNPTSclust",2016-12-01,237
"1380","BNPTSclust",2017-01-01,265
"1381","BNPTSclust",2017-02-01,219
"1382","BNPTSclust",2017-03-01,223
"1383","BNPTSclust",2017-04-01,454
"1384","BNPTSclust",2017-05-01,281
"1385","BNPTSclust",2017-06-01,232
"1386","BNPTSclust",2017-07-01,308
"1387","BNPTSclust",2017-08-01,243
"1388","BNPTSclust",2017-09-01,274
"1389","BNPTSclust",2017-10-01,289
"1390","BNPTSclust",2017-11-01,253
"1391","BNPTSclust",2017-12-01,151
"1392","BNPTSclust",2018-01-01,234
"1393","BNPTSclust",2018-02-01,167
"1394","BNPTSclust",2018-03-01,193
"1395","BNPTSclust",2018-04-01,333
"1396","BNPTSclust",2018-05-01,297
"1397","BNPTSclust",2018-06-01,399
"1398","BNPTSclust",2018-07-01,238
"1399","BNPTSclust",2018-08-01,180
"1400","BNPTSclust",2018-09-01,497
"1401","BNPTSclust",2018-10-01,373
"1402","BNPTSclust",2018-11-01,406
"1403","BNPTSclust",2018-12-01,318
"1404","BNPTSclust",2019-01-01,427
"1405","BNPTSclust",2019-02-01,426
"1406","BNPTSclust",2019-03-01,560
"1407","BNPTSclust",2019-04-01,491
"1408","BNPTSclust",2019-05-01,762
"1409","BNPTSclust",2019-06-01,357
"1410","BNPTSclust",2019-07-01,582
"1411","BNPTSclust",2019-08-01,129
"1412","boot",2012-10-01,200
"1413","boot",2012-11-01,4752
"1414","boot",2012-12-01,4740
"1415","boot",2013-01-01,6900
"1416","boot",2013-02-01,7228
"1417","boot",2013-03-01,9976
"1418","boot",2013-04-01,6808
"1419","boot",2013-05-01,7284
"1420","boot",2013-06-01,6344
"1421","boot",2013-07-01,6452
"1422","boot",2013-08-01,6568
"1423","boot",2013-09-01,7772
"1424","boot",2013-10-01,9460
"1425","boot",2013-11-01,9216
"1426","boot",2013-12-01,8712
"1427","boot",2014-01-01,8996
"1428","boot",2014-02-01,9780
"1429","boot",2014-03-01,69716
"1430","boot",2014-04-01,67304
"1431","boot",2014-05-01,33360
"1432","boot",2014-06-01,29104
"1433","boot",2014-07-01,23376
"1434","boot",2014-08-01,22388
"1435","boot",2014-09-01,22112
"1436","boot",2014-10-01,106680
"1437","boot",2014-11-01,54688
"1438","boot",2014-12-01,38448
"1439","boot",2015-01-01,97820
"1440","boot",2015-02-01,115976
"1441","boot",2015-03-01,111152
"1442","boot",2015-04-01,108428
"1443","boot",2015-05-01,79852
"1444","boot",2015-06-01,99264
"1445","boot",2015-07-01,189360
"1446","boot",2015-08-01,145568
"1447","boot",2015-09-01,106140
"1448","boot",2015-10-01,98036
"1449","boot",2015-11-01,84084
"1450","boot",2015-12-01,57044
"1451","boot",2016-01-01,54184
"1452","boot",2016-02-01,133012
"1453","boot",2016-03-01,256208
"1454","boot",2016-04-01,171936
"1455","boot",2016-05-01,155296
"1456","boot",2016-06-01,123344
"1457","boot",2016-07-01,98608
"1458","boot",2016-08-01,82908
"1459","boot",2016-09-01,92968
"1460","boot",2016-10-01,103240
"1461","boot",2016-11-01,99808
"1462","boot",2016-12-01,77320
"1463","boot",2017-01-01,75844
"1464","boot",2017-02-01,84160
"1465","boot",2017-03-01,91700
"1466","boot",2017-04-01,205528
"1467","boot",2017-05-01,248228
"1468","boot",2017-06-01,167976
"1469","boot",2017-07-01,187540
"1470","boot",2017-08-01,282452
"1471","boot",2017-09-01,237984
"1472","boot",2017-10-01,199972
"1473","boot",2017-11-01,170984
